product_id,customer_id,product_title,review_body,star_rating,product_category
B002GD8TQG,46588192,Compact Battery Charger Set for Canon LP-E6,It is well worth getting these chargers when you add the battery pack to your camera.,5,Camera
B00BB4UKOK,109519,F90 Parent,"I love these old style cameras and although the video quality is not great, I just like the style.",5,Camera
B00SF5HFO6,1970295,Original Sjcam Sj4000 Wifi Action Camera Sports Helmet Head Video Camcorder (black),Bought this a few days before a trip to Wisconsin  Dells.  It was everything I hoped for and more. The photo quality and video quality were perfect. Underwater photos were perfect. Overall I am very impressed with it.  And for the price I'd choose this over Gopro.,5,Camera
B0046710G6,45046643,Foscam FI8918W Wireless/Wired Pan & Tilt IP/Network Camera with 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle),Ended up returning this item as it did not correctly describe that it does not support continuous streaming.,1,Camera
B0089JV88C,10030674,eSecure ES185290 CCTV Camera - 1200TVL Sony IMX238 HD Day Night Vision 3.6mm Lens 24 IR Led Indoor Outdoor Home Security Surveillance Aluminum Dome Camera (Gray),Has a defect. A line straight across. I'll keep it only because I got it on a great deal.,2,Camera
B00D76RNLS,42845702,"Manfrotto MTPIXI-B PIXI Mini Tripod, Black",I've been using this with my Sony a6000 and it's the perfect combination for backpacking. It fits nicely in [[ASIN:B004RJZKJ6 RIBZ Front Pack Medium Alpine Green GRN-M-1000]] along with the [[ASIN:B00JD4TAWI Rokinon 12mm F2.0 NCS CS Ultra Wide Angle Lens Sony E-Mount (NEX) (Black)  (RK12M-E)]]. The tripod itself feels very solid and can balance the a6000 even with an 18-200mm lens. The ball mechanism is surprisingly smooth when adjusting then is rock solid when it's locked. No it's not the lightest mini tripod in the market but it's sturdy as anything.,5,Camera
B007VGGIB6,45430663,Nikon WU-1a Wireless Mobile Adapter for Nikon Digital SLRs,"When I used this, it completely drained a newly charged camera battery in 3 hours. Thankfully I own a backup battery. Otherwise it's awesome!",4,Camera
B00RVGHABS,51865210,"DBPOWER 5MP 20-300X USB Digital Microscope Magnifier Video Camera with 8-LED, Base Stand,Software for Windows, Mac, Vista","The microscope came packaged very well, which was a relief compared to some prior experiences I have had.  Packed inside the box is the USB microscope, stand, USB cable, an installation software (CD) a manual, a quick start guide, and calibration chart.  However, if you do not have a CD&#60; you can get the manual and software online.  Assembly was easy and intuitive, taking about one minute.  The software installed on my Dell Windows 7 system with no issues.<br /><br />Simply plug the microscope into the computer and you are off and running.  The software of course interfaces with the computer and does so exceedingly well.  You can even open the interface software to a full window. To view objects, one knob provides general control and the other provides fine tuning.  This is perhaps where a more expensive unit might be better suited for some.  The fine tuning takes effort.  A variable light adjustment is provided on the cable, as well as a trigger/shutter control for the camera. The shutter button works very well and the software provides a means of organizing your images.  It is important to remember that there is no viewing piece on the microscope.  Instead, you view images on your computer.  Magnification, up to 330x, is controlled through the software.<br /><br />The general design of the microscope is good for the intended purpose.  The base is heavy enough and seems secure.  Enough control points are provided, allowing you to hold down slides.  Note-  I was provided a sample for a no obligation review.",4,Camera
B00US4QCWS,38748540,"Grizzly Camera Bean Bag (MEDIUM-DARK BROWN), Photography & Video Bean Bag, Camera Support, Camera Sandbag, Spotting Scope Support, Birders Bean Bag, Tripod, African Safari, Photography Tours.",Bag is great.  Filling it with your filler is awful.  Had little balls everywhere.  There has got to be a better way!,5,Camera
B008O0LMLO,43626139,GE Motion-Tracking LED Security Spotlight Smart Track Technology,weird little robotic guy  I guess it works  great for scaring people,3,Camera
B0007WK8MQ,19922787,Tamron AF 18-200mm f/3.5-6.3 XR Di II LD Aspherical (IF) Macro Zoom Lens,"This lens does exactly what I needed from a lens. The range of focus from 18-200mm is perfect for me as an amateur photographer. I stood at the end of my street and took a wide angle picture, then I zoomed in on the house at the end of the street about two blocks away. Both pictures were very sharp. I was amazed at the quality and detail of the close up. I am very happy that I found this lens at such a great price!",5,Camera
B00FM2CAZ4,39612912,"LaView Pano LaView 1080P HD IP Wi-Fi Wireless Security Surveillance Camera, White (LV-PWF80216-W)",This is not a bad camera system for the price.  The system software is easy to use and step up is fairly simple.  The camera quality is not bad considering the price is much less than other systems.  I will defiantly purchase another of these for the shop because the system is hard to beat for the price.,5,Camera
B00F19PYR4,12516845,GoPro Head Strap Mount,love it,5,Camera
B00ZDWGM34,36884316,RX100M4 Parent,"Love the camera, especially the size. Zoom isn't very much and can't seem to get it to connect with my Wifi on my PC or my Smart Phone yet. Needs some assistance with that but haven't had the time to call company for help yet. Other than that I love the camera so far.",4,Camera
B004NBZB4W,34364467,Panasonic 16.1MP Digital Camera with 8x Wide Angle Image Stabilized Zoom and 2.7 inch LCD,"Too many unusable  pixels , too much noise beyond 400.",3,Camera
B003G3QK4S,47737813,Canon EF Lenses Microfiber Cleaning Cloth for Digital SLR Cameras and Lenses,Perfect for glasses,5,Camera
B000QUFL1C,42571049,Pelican 1699 Lid Organizer (Black),"I really like the storage pouches, I wish they came in different configuration options for the 1690 case.",4,Camera
B000HJPK2C,39285411,Nikon 70-300 mm f/4-5.6G Zoom Lens with Auto Focus for Nikon DSLR Cameras,Excellent product.,5,Camera
B00NFE89B0,20685469,DSTE® 2x NP-400 Rechargeable Li-ion Battery Pack for Konica Minolta A-5 A-7 Digital Dimage A1 A2 Dynax 5D 7D Maxxum 5D 7D Camera as Pentax D-LI50,Works like original battery in my Minolta digital camera,5,Camera
B00TAUWO46,38498487,LoadStone Studio LGG413 Photo Studio LED Lighting Kit (Black/White),one of the lights does not fit right.,3,Camera
B011T19VMG,26309688,"CLOVER 2 Pairs DJI Original Composite Hub 9450 Self-tightening Propeller 9"" CW+CCW Props for Phantom 3 Professional / Advanced / Standard Quadcopter / E310 / E305 / E300 / Flame Wheel","Lightweight, nice balance and cool looking. These fit on my Phantom 2, just for all those wondering.",5,Camera
B0036ORZE6,14678185,Nikon Coolpix S8000 14.2MP Digital Camera with 10x Optical Vibration Reduction (VR) Zoom and 3.0-Inch LCD,"This is a superb value for this camera.  The quality of this Nikon model, as far as a point-and-shoot, far surpasses any other camera in its class.  As far as the price, I don't know how the vendor does it.  My camera came with an exhausted battery and no charger.  No big deal, I had a charger and spare batteries from a similar model I owned, but dropped and broke.  Highly recommend.",5,Camera
B00T87C78E,52076792,"S3 i9300, S4 i9500, S5 G-900H, HTC One, and for Most Smartphones","I got this thinking it would work to start and stop video, but it works only as a shutter for the still camera.",4,Camera
B00B1JY7US,27665277,Driveway Parking Patrol Sensor and Receiver Kit - Wireless up to 400ft -by Unique Imports,we use this as a doorbell for work,5,Camera
B00B2AFQJM,52695798,"STK's Canon NB-1LH NB-1L Battery Pack - for Canon Powershot S500, S410, S400, S230, S300, S330, and CB-2LS Charger","Fast shipping, pleased with purchase.",5,Camera
B00A8MP3GQ,1589319,dCables Canon PowerShot A4000 IS Battery Charger - Wall & Travel Charger for PowerShot A4000 IS,The device didn't work .,1,Camera
B00WBU3HU2,27403971,"Kodak CFH-V15 - HD WiFi Video Monitoring Surveillance Security Camera, Pan/Tilt, Two-Way Audio, Night Vision & Free Cloud Storage","We have had the Kodak CFH-V15 for a week now.  The camera itself is good, but I think the app is buggy.  It tends to just sit there and churn when I click on my camera to view it. There is a 2-3 sec delay on the video, which is okay, but sometimes the app freezes, so it doesn't show the correct picture.  However, you can turn the mic on and listen to what is happening?  But what good is that.  You have to manually turn of event recording while you are home, or else you get videos of you and your family doing your normal routines.  The free 1-day cloud storage is good, and most products don't have that.  Quality of the picture is very good whether day or night.  However, if you leave it on auto, it will probably be on night vision (black/white) when not home, as not enough lighting. I have to set it to off during the day, so I can see in color.  Alerts are very good, and spot on.  But I would only use that when away from your house, or else you will get a lot of phone alerts, unless you turn off event recording or the mobile alerts.  I would give it 5 stars if it weren't for the phone app.  You can pan/tilt, but it's not a continuous movement, almost in frames, if that makes sense.  You can also manually set to record, but haven't checked to see how long it will run.  Overall good product, just wish they would fix the app issues, because those get frustrating.  Considering sending back and getting something else, but can't seem to find something better in the same price range with free cloud storage.  So really, really hoping they fix the app issues :)",4,Camera
B004GK3TBC,52801489,Halcyon Panasonic DMW-BMB9 BMB9 1500mAh 5 Year Warranty Replacement Panasonic Lithium Li-on Digital Camera Battery,"When I bought my Panasonic LUMIX Dmc-FZ70, I knew I'd need a spare battery, but I wasn't sure that this would fit, especially since my particular model isn't listed on the product page.  I took a chance because 1. Amazon listed this battery as one often purchased with the camera and 2. It matched the battery number in the camera's manual.  I'm glad I took the chance because it works perfectly.  It holds a charge close to, if not as long as, the OEM battery that came with the camera.<br /><br />-- Debbie Lee Wesselmann",5,Camera
